index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
2330,Mycobacterium phage Eremos,NC_028690.1,99,True,68.472,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
2331,Mycobacterium phage Apizium,NC_028691.1,100,True,68.227,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
2392,Mycobacterium phage Vortex,NC_028801.1,99,True,68.346,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
2394,Mycobacterium phage OSmaximus,NC_028803.1,102,True,69.118,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
2482,Mycobacterium phage Kikipoo,NC_028907.1,104,True,68.839,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
2514,Mycobacterium phage Phipps,NC_028942.1,99,True,68.293,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
4890,Mycobacterium phage KingTut,NC_055750.1,92,True,64.827,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pegunavirus,Pegunavirus,Fully clustered
955,Mycobacterium phage Pipefish,NC_008199.1,102,True,69.059,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
1097,Mycobacterium phage Phaedrus,NC_011057.1,98,True,68.09,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
1149,Mycobacterium phage Phlyer,NC_012027.1,105,True,69.378,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
1853,Mycobacterium phage Bernardo,NC_022983.1,100,True,68.196,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
1932,Mycobacterium phage Gadjet,NC_023686.1,102,True,67.949,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
1987,Mycobacterium phage Akoma,NC_023742.1,104,True,68.711,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
3030,Mycobacterium phage Athena,NC_041965.1,105,True,69.409,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
4950,Mycobacterium phage Obutu,NC_055812.1,104,True,69.021,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Pipefishvirus,Pipefishvirus,Fully clustered
4293,Mycobacterium phage Quesadilla,NC_051584.1,98,True,70.992,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Quesadillavirus,Quesadillavirus,Fully clustered
4294,Mycobacterium phage CRB2,NC_051585.1,96,True,72.217,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Quesadillavirus,Quesadillavirus,Fully clustered
791,Mycobacterium phage Rosebush,NC_004684.1,90,True,67.48,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Rosebushvirus,Rosebushvirus,Fully clustered
960,Mycobacterium phage Qyrzula,NC_008204.1,81,True,67.188,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Rosebushvirus,Rosebushvirus,Fully clustered
3114,Mycobacterium phage Godines,NC_042050.1,91,True,67.277,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Rosebushvirus,Rosebushvirus,Fully clustered
3252,Mycobacterium phage TA17A,NC_043767.1,95,True,67.324,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Rosebushvirus,Rosebushvirus,Fully clustered
4503,Mycobacterium phage Laurie,NC_053503.1,90,True,66.507,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Rosebushvirus,Rosebushvirus,Fully clustered
4292,Mycobacterium phage Saguaro,NC_051583.1,93,True,69.448,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Saguarovirus,Saguarovirus,Fully clustered
3187,Gordonia phage Sour,NC_042132.1,79,True,61.67,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bclasvirinae|nan,Sourvirus,Sourvirus,Fully clustered
4289,Mycobacterium phage Thonko,NC_051580.1,108,True,69.471,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bclasvirinae,Bclasvirinae|nan,Thonkovirus,Thonkovirus,Fully clustered
1239,Tsukamurella phage TPA2,NC_015210.1,78,True,61.44,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bclasvirinae|nan,nan,nan,Fully clustered
412,Stenotrophomonas phage vB_SmaS_BUCT548,MN937349.1,102,True,62.354,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beaumontvirinae,Beaumontvirinae,Bixiavirus,Bixiavirus,Fully clustered
614,Stenotrophomonas phage BUCT627,MZ398240.1,98,True,61.86,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beaumontvirinae,Beaumontvirinae,Bixiavirus,Bixiavirus,Fully clustered
615,Stenotrophomonas phage BUCT626,MZ398241.1,98,True,61.662,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beaumontvirinae,Beaumontvirinae,Bixiavirus,Bixiavirus,Fully clustered
541,Stenotrophomonas phage Salva,MW393850.1,102,True,60.789,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beaumontvirinae,Beaumontvirinae,Salvavirus,Salvavirus,Fully clustered
598,Stenotrophomonas phage Siara,MZ326859.2,100,True,61.427,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beaumontvirinae,Beaumontvirinae,Siaravirus,Siaravirus,Fully clustered
3819,Streptomyces phage FlowerPower,NC_048706.1,66,True,46.133,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beephvirinae,Beephvirinae,Flowerpowervirus,Flowerpowervirus,Fully clustered
3966,Streptomyces phage JXY1,NC_048854.1,72,True,45.385,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beephvirinae,Beephvirinae,Manuelvirus,Manuelvirus,Fully clustered
3797,Streptomyces phage WRightOn,NC_048684.1,64,True,45.221,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beephvirinae,Beephvirinae,Manuelvirus,Manuelvirus|Immanueltrevirus,Fully clustered
3798,Streptomyces phage Manuel,NC_048685.1,63,True,45.177,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beephvirinae,Beephvirinae,Manuelvirus,Manuelvirus|Immanueltrevirus,Fully clustered
3799,Streptomyces phage Immanuel3,NC_048686.1,62,True,46.094,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Beephvirinae,Beephvirinae,Immanueltrevirus,Manuelvirus|Immanueltrevirus,Fully clustered
3738,Staphylococcus phage phi7247PVL,NC_048624.1,42,True,42.481,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Biseptimavirus,Biseptimavirus,Fully clustered
4802,Staphylococcus phage phiSP44-1,NC_055019.1,66,True,42.565,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4803,Staphylococcus phage SN8,NC_055020.1,69,True,39.803,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4804,Staphylococcus phage SP120,NC_055021.1,70,True,40.53,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4805,Staphylococcus phage SP197,NC_055022.1,70,True,41.149,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4806,Staphylococcus phage SP276,NC_055023.1,70,True,40.147,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4807,Staphylococcus phage SpT152,NC_055024.1,68,True,41.087,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
4808,Staphylococcus phage vB_SpsM_WIS42,NC_055025.1,72,True,40.093,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Coventryvirus,Coventryvirus,Fully clustered
779,Staphylococcus phage phi 11,NC_004615.1,53,True,43.604,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
885,Staphylococcus phage 69,NC_007048.1,69,True,42.732,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
886,Staphylococcus phage 53,NC_007049.1,74,True,43.883,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
887,Staphylococcus phage 85,NC_007050.1,71,True,44.283,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
979,Staphylococcus phage phinm1,NC_008583.1,64,True,43.128,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
990,Staphylococcus phage phiETA2,NC_008798.1,69,True,43.265,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1006,Staphylococcus phage 80alpha,NC_009526.1,73,True,43.864,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1075,Staphylococcus phage phiMR25,NC_010808.1,70,True,44.342,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1140,Staphylococcus phage vB_SauS-phiIPLA88,NC_011614.1,60,True,42.526,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1221,Staphylococcus phage SAP-26,NC_014460.1,63,True,41.207,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1348,Staphylococcus phage TEM123,NC_017968.1,43,True,43.786,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
1735,Staphylococcus phage SA12,NC_021801.1,58,True,42.902,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
2487,Staphylococcus phage phinm2,NC_028913.1,66,True,43.145,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
2570,Staphylococcus phage SA97,NC_029010.1,54,True,40.592,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4756,Staphylococcus phage Baq_Sau1,NC_054973.1,67,True,44.384,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4757,Staphylococcus phage HSA84,NC_054974.1,60,True,42.65,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4758,Staphylococcus phage SA75,NC_054975.1,65,True,43.134,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4759,Staphylococcus phage SAP33,NC_054976.1,64,True,42.414,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4760,Staphylococcus phage SP5,NC_054977.1,63,True,43.305,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
4761,Staphylococcus phage TEM126,NC_054978.1,53,True,41.882,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Dubowvirus,Dubowvirus,Fully clustered
888,Staphylococcus phage 2638A,NC_007051.1,57,True,41.318,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Fibralongavirus,Fibralongavirus,Fully clustered
3723,Staphylococcus phage vB_SpsS_QT1,NC_048192.1,60,True,43.029,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,nan,Bronfenbrennervirinae|nan|Azeredovirinae,Fibralongavirus,Fibralongavirus,Fully clustered
709,Staphylococcus phage PVL,NC_002321.1,62,True,41.401,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
714,Staphylococcus prophage phiPV83,NC_002486.1,65,True,45.636,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
781,Staphylococcus phage phi 13,NC_004617.1,49,True,42.722,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
982,Staphylococcus phage phiPVL108,NC_008689.1,59,True,44.857,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
1021,Staphylococcus phage tp310-1,NC_009761.3,59,True,42.232,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
1023,Staphylococcus phage tp310-3,NC_009763.3,58,True,42.973,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
1170,Staphylococcus phage phiPVL-CN125,NC_012784.1,65,True,44.492,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
1709,Staphylococcus phage JS01,NC_021773.2,66,True,43.458,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
3757,Staphylococcus phage 3 AJ-2017,NC_048644.1,66,True,43.922,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
3771,Staphylococcus phage SA7,NC_048658.1,53,True,34.73,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
3824,Staphylococcus phage SA780ruMSSAST101,NC_048711.1,65,True,43.184,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Bronfenbrennervirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Peeveelvirus,Peeveelvirus,Fully clustered
737,Staphylococcus phage phiETA,NC_003288.1,66,True,43.081,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
884,Staphylococcus phage 187,NC_007047.1,77,True,39.62,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
892,Staphylococcus phage 37,NC_007055.1,70,True,43.681,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
893,Staphylococcus phage EW,NC_007056.1,77,True,45.286,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
894,Staphylococcus phage 96,NC_007057.1,74,True,43.576,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
895,Staphylococcus phage ROSA,NC_007058.1,74,True,43.155,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
896,Staphylococcus phage 71,NC_007059.1,67,True,43.114,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
897,Staphylococcus phage 55,NC_007060.1,77,True,41.902,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
898,Staphylococcus phage 29,NC_007061.1,67,True,42.802,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
899,Staphylococcus phage 52A,NC_007062.1,60,True,41.69,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
900,Staphylococcus phage 88,NC_007063.1,66,True,43.231,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
901,Staphylococcus phage 92,NC_007064.1,64,True,42.431,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
902,Staphylococcus phage X2,NC_007065.1,77,True,43.44,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
991,Staphylococcus phage phiETA3,NC_008799.1,68,True,43.282,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,nan,nan,Azeredovirinae,Bronfenbrennervirinae|nan|Azeredovirinae,Phietavirus,Phietavirus,Fully clustered
